filename,protospacer_gini,protospacer_shannon,protospacer_simpson,protospacer_hill_shannon,protospacer_hill_simpson,protospacer_recovery_rate,protospacer_efficiency_rate,protospacer_error_rate
shuffle.csv,0.7442965779467681,0.05975755914562869,0.011363472075640813,1.0422905921132017,1.0114940847871547,0.0006665555740709882,1.0,0.033773584905660375
M1-lib.csv,0.1373842970094361,8.998632675719353,0.9978323888119923,511.514978308989,461.33734939759034,0.09131811364772538,1.0,0.027440873256519102
M2-lib.csv,0.3053416715523418,8.459652366121947,0.9963514817691782,352.0538638155629,274.0838709677419,0.07165472421263124,1.0,0.026559132308975875
